ProbeID	1 Avg_ctrl	1 Avg_treat	1 FoldChange	1 Rank_modT	1 Rank_WAD	1 RP_origPvalue	1 RP_correctedPvalue	1 Rank_RP	1 DEG	ProbeID	Gene Title (Affymetrix)	Entrez Gene	SwissProt	EC	RefSeq Transcript ID	RefSeq Protein ID	Gene Ontology Biological Process	Gene Ontology Cellular Component	Gene Ontology Molecular Function	NO	ProbeID	V2.2	---	Gene_len(V2.2)	bit	score	Expect	p_value	Number_of matches	HSP_length	Avg_HSP_match(%)	HSP_coverage (%)	Blast_percent_identity		Is TF?	Gene (Poplar V3.0)	Query_length	Subject_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity	homolog AGI to V3 gene (by Phytozome)	symbol (By Phytozome)	Desc ( Phytozome)	NO	ProbeID	AGI (TAIR10)	Description	Functions	Domain	target_len (probe design seq)	At_gene_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity
POPTR_0010s12430.2	40.4781604932128	13.4117399599643	-3.01811402652044	270	500	2e-04	0.0239	121	DEG	
POPTR_0001s28930.1	123.368401777905	54.1914326733781	-2.27652962270752	144	263	8e-04	0.0378613861386139	230	DEG	
POPTR_0006s03890.1	5.11306895913855	11.402727959834	2.23011425250856	79	3031	8e-04	0.0344504504504506	196	DEG	
POPTR_0007s04490.1	47.347508235702	23.1835882898996	-2.042285587703	902	646	0.0016	0.0493419354838709	332	DEG	
POPTR_0018s03710.1	50.87560241062	11.1872208016854	-4.54765337276221	3290	406	4e-04	0.0289696969696971	155	DEG	
POPTR_0009s15150.2	77.2934616519222	33.9703092584441	-2.27532405030164	2265	249	7e-04	0.0363695652173912	213	DEG	
POPTR_0012s10420.2	25.1531361788528	62.4754116723936	2.48380206858337	1068	316	3e-04	0.0196438356164383	89	DEG	
POPTR_0013s15530.1	77.2711833199446	26.6097525562052	-2.90386703734776	2498	353	0.0012	0.0441230769230769	278	DEG	
POPTR_0015s10570.1	79.6210492117358	199.321378046415	2.50337542672115	146	152	4e-04	0.0219770114942528	103	DEG	
POPTR_0004s16350.1	16.7930071796134	6.50051692516699	-2.58333412141405	940	1918	8e-04	0.0367692307692309	218	DEG	
POPTR_0018s03460.1	12.8256622320166	27.8602949236545	2.17223051875693	121	1063	9e-04	0.0346935483870967	199	DEG	
POPTR_0004s02750.1	15.7066395450193	7.23507847171196	-2.17090106298499	214	2128	0.0013	0.0447050359712231	286	DEG	
POPTR_0002s09400.2	17.1704347668148	6.22836786145331	-2.75681127845399	1385	1887	7e-04	0.0359784946236559	211	DEG	
POPTR_0010s05000.1	28.6893724456629	9.09473533311211	-3.15450328072886	2320	899	6e-04	0.0333488372093023	187	DEG	
POPTR_0005s10430.2	2747.33813029463	7656.52807011453	2.78688960258905	97	9	2e-04	0.0162033898305085	71	DEG	
POPTR_0001s38370.1	14.824085866205	49.8857011470343	3.36517891202725	27	294	0	0	41	DEG	
POPTR_0002s09600.1	1798.37143031533	3984.09037109611	2.21538793596022	90	27	8e-04	0.0332521739130436	186	DEG	
POPTR_0019s01600.1	9.40996582598535	22.0591094240662	2.34422843100562	178	1304	7e-04	0.0315660377358491	174	DEG	
POPTR_0001s06240.5	353.787655138161	28.9618442062642	-12.2156466493815	232	8	0	0	44	DEG	
POPTR_0008s04100.1	132.15260736602	42.4212388841841	-3.11524629742226	802	135	3e-04	0.0243050847457627	124	DEG	
